date,city,מחוז,age,דסק,pop,נותרים לחיסון,לא מחוסנים ולא מחלימים,מחלימים,מחלימים שהתחסנו,מחוסנים מלא,מחוסנים מלא שדעך חיסונם,מחוסנים ב3 מנות,בתהליך חיסון,מחוסנים מנה 1 ומעלה,אוכלוסיה פוטנציאלית לחיסון מנה 1,% מחוסנים מנה 1 מכלל האוכלוסיה,% מחוסנים מנה 1 מהפוטנציאל,מחוסנים מנה 2 מכלל האוכלוסיה,אוכלוסיה פוטנציאלית לחיסון מנה 2,% מחוסנים מנה 2,% מחוסנים מנה 2 ממתחסני מנה 1,מחוסנים מנה 3 ומעלה,אוכלוסיה פוטנציאלית לחיסון מנה 3,% מחוסנים מנה 3 מהפוטנציאל
25/08/2021,בית זיד,מחוז צפון,00_11,דסק כללי,16,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית זית,מחוז ירושלים,00_11,דסק כללי,355,0,328,27,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית זרע,מחוז צפון,00_11,דסק כללי,95,0,90,5,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית חורון,מחוז מרכז,00_11,דסק כללי,455,0,430,25,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית חירות,מחוז מרכז,00_11,דסק כללי,182,0,176,5,0,0,0,0,1,1,0,1%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית חלקיה,מחוז מרכז,00_11,דסק חרדי,361,0,309,52,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית חנן,מחוז מרכז,00_11,דסק כללי,92,0,84,8,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית חנניה,מחוז חיפה,00_11,דסק כללי,172,0,167,5,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית חשמונאי,מחוז מרכז,00_11,דסק כללי,487,0,449,38,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית יהושע,מחוז מרכז,00_11,דסק כללי,221,0,189,32,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית יוסף,מחוז צפון,00_11,דסק כללי,90,0,83,7,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית ינאי,מחוז מרכז,00_11,דסק כללי,62,0,61,1,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית יצחק-שער חפר,מחוז מרכז,00_11,דסק כללי,426,0,409,17,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית לחם הגלילית,מחוז צפון,00_11,דסק כללי,162,0,158,4,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית מאיר,מחוז ירושלים,00_11,דסק כללי,215,0,207,8,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית נחמיה,מחוז מרכז,00_11,דסק כללי,162,0,152,10,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית ניר,מחוז אשקלון,00_11,דסק כללי,120,0,107,13,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית נקופה,מחוז ירושלים,00_11,דסק כללי,180,0,169,11,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית עובד,מחוז מרכז,00_11,דסק כללי,43,0,38,5,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית עוזיאל,מחוז מרכז,00_11,דסק כללי,128,0,111,17,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית עזרא,מחוז אשקלון,00_11,דסק כללי,210,0,191,19,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית עריף,מחוז מרכז,00_11,דסק כללי,238,0,227,11,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית צבי,מחוז חיפה,00_11,דסק כללי,62,0,58,4,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית קמה,מחוז דרום,00_11,דסק כללי,327,0,323,4,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית קשת,מחוז צפון,00_11,דסק כללי,190,0,188,2,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית רבן,מחוז מרכז,00_11,דסק כללי,242,0,232,10,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית רימון,מחוז צפון,00_11,דסק כללי,368,0,356,12,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית שאן,מחוז צפון,00_11,דסק כללי,4003,0,3679,322,0,0,0,0,2,2,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית שמש,מחוז ירושלים,00_11,דסק כללי,52334,0,48033,4295,1,0,0,0,5,6,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית שערים,מחוז צפון,00_11,דסק כללי,183,0,179,4,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בית שקמה,מחוז אשקלון,00_11,דסק כללי,205,0,182,23,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ביתן אהרן,מחוז מרכז,00_11,דסק כללי,27,0,26,0,0,0,1,0,0,1,0,4%,0%,1,0,4%,0%,0,0,0%
25/08/2021,ביתר עילית,מחוז ירושלים,00_11,דסק חרדי,26782,0,24022,2757,0,0,0,0,3,3,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בלפוריה,מחוז צפון,00_11,דסק כללי,128,0,125,3,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בן זכאי,מחוז מרכז,00_11,דסק כללי,264,0,249,15,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בן עמי,מחוז צפון,00_11,דסק כללי,168,0,163,5,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בן שמן (כפר נוער),מחוז מרכז,00_11,דסק כללי,98,0,94,4,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בן שמן (מושב),מחוז מרכז,00_11,דסק כללי,198,0,180,18,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בני ברק - 01,מחוז תל אביב,00_11,דסק חרדי,13603,0,11554,2045,3,0,1,0,0,4,0,0%,0%,3,0,0%,0%,0,0,0%
25/08/2021,בני ברק - 02,מחוז תל אביב,00_11,דסק חרדי,23794,0,20289,3504,0,0,1,0,0,1,0,0%,0%,1,0,0%,0%,0,0,0%
25/08/2021,בני ברק - 03,מחוז תל אביב,00_11,דסק חרדי,18497,0,16107,2386,1,0,0,0,3,4,0,0%,0%,2,0,0%,0%,0,0,0%
25/08/2021,בני ברק - 04,מחוז תל אביב,00_11,דסק חרדי,18316,0,15997,2317,0,0,0,0,2,2,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בני ברק - empty,מחוז תל אביב,00_11,דסק חרדי,0,0,0,124,0,0,1,0,0,1,0,0%,0%,1,0,0%,0%,0,0,0%
25/08/2021,בני דקלים,מחוז אשקלון,00_11,דסק כללי,533,0,493,40,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בני דרום,מחוז מרכז,00_11,דסק כללי,293,0,267,26,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בני דרור,מחוז מרכז,00_11,דסק כללי,146,0,132,14,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בני יהודה,מחוז צפון,00_11,דסק כללי,230,0,223,7,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בני נצרים,מחוז דרום,00_11,דסק כללי,355,0,341,14,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בני עטרות,מחוז מרכז,00_11,דסק כללי,211,0,197,14,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,"בני עי""ש",מחוז מרכז,00_11,דסק כללי,1167,0,1088,78,0,0,0,0,1,1,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בני ציון,מחוז מרכז,00_11,דסק כללי,267,0,248,19,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בני ראם,מחוז מרכז,00_11,דסק חרדי,339,0,311,28,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בניה,מחוז מרכז,00_11,דסק כללי,184,0,174,10,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בנימינה-גבעת עדה,מחוז חיפה,00_11,דסק כללי,3355,0,3216,139,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,"בסמ""ה",מחוז חיפה,00_11,דסק ערבי,2576,0,2449,127,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בסמת טבעון,מחוז צפון,00_11,דסק ערבי,1797,0,1744,53,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בענה,מחוז צפון,00_11,דסק ערבי,1898,0,1747,151,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בצרה,מחוז מרכז,00_11,דסק כללי,260,0,246,14,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בצת,מחוז צפון,00_11,דסק כללי,67,0,66,1,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בקוע,מחוז ירושלים,00_11,דסק כללי,189,0,168,21,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בקעות,מחוז ירושלים,00_11,דסק כללי,51,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בר גיורא,מחוז ירושלים,00_11,דסק כללי,164,0,148,16,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בר יוחאי,מחוז צפון,00_11,דסק כללי,329,0,292,37,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ברוכין,מחוז מרכז,00_11,דסק כללי,610,0,562,48,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ברור חיל,מחוז אשקלון,00_11,דסק כללי,193,0,178,15,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ברוש,מחוז דרום,00_11,דסק כללי,156,0,141,15,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ברכה,מחוז מרכז,00_11,דסק כללי,1208,0,1112,96,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ברכיה,מחוז אשקלון,00_11,דסק כללי,304,0,267,37,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ברעם,מחוז צפון,00_11,דסק כללי,112,0,110,2,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ברק,מחוז צפון,00_11,דסק כללי,74,0,71,3,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ברקאי,מחוז חיפה,00_11,דסק כללי,112,0,102,10,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ברקן,מחוז מרכז,00_11,דסק כללי,462,0,428,34,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ברקת,מחוז מרכז,00_11,דסק כללי,619,0,535,84,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בת הדר,מחוז אשקלון,00_11,דסק כללי,151,0,137,14,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בת חן,מחוז מרכז,00_11,דסק כללי,75,0,74,1,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בת חפר,מחוז מרכז,00_11,דסק כללי,770,0,744,26,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בת ים,מחוז תל אביב,00_11,דסק כללי,20124,0,18444,1677,0,0,0,1,2,3,0,0%,0%,1,0,0%,0%,1,0,0%
25/08/2021,בת עין,מחוז ירושלים,00_11,דסק כללי,570,0,509,61,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,בת שלמה,מחוז חיפה,00_11,דסק כללי,149,0,144,5,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ג'דיידה-מכר,מחוז צפון,00_11,דסק ערבי,4530,0,4236,292,0,0,0,0,2,2,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ג'ולס,מחוז צפון,00_11,דסק ערבי,1233,0,1158,75,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ג'לג'וליה,מחוז מרכז,00_11,דסק ערבי,2596,0,2459,136,0,0,0,0,1,1,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ג'סר א-זרקא,מחוז חיפה,00_11,דסק ערבי,4193,0,4065,126,0,0,0,0,2,2,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ג'ש (גוש חלב),מחוז צפון,00_11,דסק ערבי,574,0,530,44,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,ג'ת,מחוז חיפה,00_11,דסק ערבי,2808,0,2605,203,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גאולי תימן,מחוז מרכז,00_11,דסק כללי,84,0,80,4,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גאולים,מחוז מרכז,00_11,דסק כללי,199,0,190,9,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גאליה,מחוז מרכז,00_11,דסק כללי,165,0,162,3,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבולות,מחוז דרום,00_11,דסק כללי,78,0,77,1,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבים,מחוז אשקלון,00_11,דסק כללי,138,0,135,3,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבע,מחוז צפון,00_11,דסק כללי,118,0,115,3,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבע בנימין,מחוז מרכז,00_11,דסק כללי,1758,0,1629,129,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבע כרמל,מחוז חיפה,00_11,דסק כללי,281,0,272,9,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעולים,מחוז דרום,00_11,דסק כללי,91,0,86,5,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעון החדשה,מחוז מרכז,00_11,דסק כללי,192,0,176,15,0,1,0,0,0,1,0,1%,0%,1,0,1%,0%,0,0,0%
25/08/2021,גבעות בר,מחוז דרום,00_11,דסק כללי,402,0,367,35,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעת אבני,מחוז צפון,00_11,דסק כללי,301,0,285,16,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעת אלה,מחוז צפון,00_11,דסק כללי,392,0,388,4,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעת ברנר,מחוז מרכז,00_11,דסק כללי,536,0,525,11,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעת השלושה,מחוז מרכז,00_11,דסק כללי,182,0,141,41,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעת זאב,מחוז ירושלים,00_11,דסק כללי,6759,0,5827,932,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,"גבעת ח""ן",מחוז מרכז,00_11,דסק כללי,69,0,68,1,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעת חיים (איחוד),מחוז מרכז,00_11,דסק כללי,271,0,268,3,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעת חיים (מאוחד),מחוז מרכז,00_11,דסק כללי,192,0,190,2,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעת יואב,מחוז צפון,00_11,דסק כללי,170,0,160,10,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעת יערים,מחוז ירושלים,00_11,דסק כללי,313,0,296,17,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעת ישעיהו,מחוז ירושלים,00_11,דסק כללי,183,0,180,3,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,"גבעת כ""ח",מחוז מרכז,00_11,דסק כללי,213,0,200,13,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,"גבעת ניל""י",מחוז חיפה,00_11,דסק כללי,156,0,144,12,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעת עוז,מחוז צפון,00_11,דסק כללי,70,0,68,2,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעת שמואל,מחוז מרכז,00_11,דסק כללי,6763,0,6346,417,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעת שמש,מחוז ירושלים,00_11,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעת שפירא,מחוז מרכז,00_11,דסק כללי,74,0,71,3,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעתי,מחוז אשקלון,00_11,דסק כללי,278,0,253,25,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבעתיים,מחוז תל אביב,00_11,דסק כללי,11122,0,10724,396,0,0,0,0,2,2,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גברעם,מחוז אשקלון,00_11,דסק כללי,137,0,128,9,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גבת,מחוז צפון,00_11,דסק כללי,221,0,213,7,0,0,0,0,1,1,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גדות,מחוז צפון,00_11,דסק כללי,96,0,89,7,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גדיש,מחוז צפון,00_11,דסק כללי,65,0,55,10,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גדעונה,מחוז צפון,00_11,דסק כללי,133,0,130,3,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גדרה,מחוז מרכז,00_11,דסק כללי,5982,0,5638,342,1,0,0,1,0,2,0,0%,0%,2,0,0%,0%,1,0,0%
25/08/2021,גונן,מחוז צפון,00_11,דסק כללי,76,0,75,1,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גורן,מחוז צפון,00_11,דסק כללי,85,0,83,2,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גורנות הגליל,מחוז צפון,00_11,דסק כללי,27,0,25,2,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גזית,מחוז צפון,00_11,דסק כללי,161,0,158,3,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גזר,מחוז מרכז,00_11,דסק כללי,59,0,58,1,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גיאה,מחוז אשקלון,00_11,דסק כללי,220,0,212,8,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גיבתון,מחוז מרכז,00_11,דסק כללי,84,0,77,7,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גיזו,מחוז ירושלים,00_11,דסק כללי,47,0,45,2,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גילון,מחוז צפון,00_11,דסק כללי,183,0,177,6,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גילת,מחוז דרום,00_11,דסק כללי,341,0,323,18,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גינוסר,מחוז צפון,00_11,דסק כללי,110,0,98,12,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גיניגר,מחוז צפון,00_11,דסק כללי,148,0,133,15,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גינתון,מחוז מרכז,00_11,דסק כללי,207,0,199,8,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גיתה,מחוז צפון,00_11,דסק כללי,33,0,31,2,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גיתית,מחוז ירושלים,00_11,דסק כללי,216,0,214,2,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גלאון,מחוז אשקלון,00_11,דסק כללי,163,0,161,2,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גלגל,מחוז ירושלים,00_11,דסק כללי,43,0,42,1,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גליל ים,מחוז תל אביב,00_11,דסק כללי,137,0,130,7,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גלעד (אבן יצחק),מחוז צפון,00_11,דסק כללי,132,0,123,9,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גמזו,מחוז מרכז,00_11,דסק כללי,362,0,330,32,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גן הדרום,מחוז מרכז,00_11,דסק כללי,149,0,142,7,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גן השומרון,מחוז חיפה,00_11,דסק כללי,164,0,163,1,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גן חיים,מחוז מרכז,00_11,דסק כללי,142,0,139,3,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גן יאשיה,מחוז מרכז,00_11,דסק כללי,182,0,176,6,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גן יבנה,מחוז מרכז,00_11,דסק כללי,4692,0,4408,284,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גן נר,מחוז צפון,00_11,דסק כללי,452,0,438,14,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גן שורק,מחוז מרכז,00_11,דסק כללי,117,0,116,1,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גן שלמה,מחוז מרכז,00_11,דסק כללי,153,0,144,9,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גן שמואל,מחוז חיפה,00_11,דסק כללי,174,0,151,23,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גנות,מחוז מרכז,00_11,דסק כללי,112,0,110,2,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גנות הדר,מחוז מרכז,00_11,דסק כללי,165,0,157,8,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גני הדר,מחוז מרכז,00_11,דסק כללי,69,0,65,4,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גני טל,מחוז אשקלון,00_11,דסק חרדי,356,0,339,17,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גני יוחנן,מחוז מרכז,00_11,דסק כללי,128,0,119,9,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גני מודיעין,מחוז מרכז,00_11,דסק כללי,872,0,783,89,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גני עם,מחוז מרכז,00_11,דסק כללי,39,0,36,3,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גני תקווה,מחוז מרכז,00_11,דסק כללי,4675,0,4258,416,0,0,0,1,0,1,0,0%,0%,1,0,0%,0%,1,0,0%
25/08/2021,געש,מחוז מרכז,00_11,דסק כללי,177,0,174,3,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,געתון,מחוז צפון,00_11,דסק כללי,169,0,157,12,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גפן,מחוז ירושלים,00_11,דסק כללי,100,0,89,11,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גרופית,מחוז דרום,00_11,דסק כללי,46,0,44,2,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גשור,מחוז צפון,00_11,דסק כללי,68,0,66,2,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גשר,מחוז צפון,00_11,דסק כללי,77,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גשר הזיו,מחוז צפון,00_11,דסק כללי,282,0,268,14,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גת (קיבוץ),מחוז אשקלון,00_11,דסק כללי,220,0,204,16,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,גת רימון,מחוז מרכז,00_11,דסק כללי,76,0,73,3,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,דאלית אל-כרמל,מחוז חיפה,00_11,דסק ערבי,3459,0,3192,266,0,0,0,0,1,1,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,דבורה,מחוז צפון,00_11,דסק כללי,49,0,47,2,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,דבוריה,מחוז צפון,00_11,דסק ערבי,2416,0,2255,161,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,דבירה,מחוז דרום,00_11,דסק כללי,282,0,260,22,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,דברת,מחוז צפון,00_11,דסק כללי,147,0,138,9,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
